origin,destination,weight,shipment_type,day_of_week,delivery_days
Kolkata,Jaipur,70.48904412450405,Express,4,3.1
Jaipur,Mumbai,17.171075742030823,Express,3,1.3
Kolkata,Hyderabad,136.70477106372385,Air,0,1.8
Jaipur,Bangalore,60.94131721460293,Express,5,3.1
Chennai,Jaipur,108.86604664759506,Air,1,2.6
Chennai,Ahmedabad,116.211711033838,Air,3,1.9
Surat,Hyderabad,3.0336759009923586,Air,5,1.4
Pune,Kolkata,51.59965397108129,Air,6,1.1
Chennai,Surat,56.075024588496376,Standard,2,3.9
Chennai,Bangalore,4.027447214506605,Air,0,1.6
Pune,Surat,44.02606504388426,Standard,2,2.7
Jaipur,Delhi,90.69212495438398,Express,3,2.0
Pune,Chennai,143.68957524773649,Ocean,4,7.7
Hyderabad,Surat,31.144690824259055,Air,6,1.2
Surat,Jaipur,93.5508394141165,Air,4,2.9
Mumbai,Delhi,142.1355898131738,Standard,5,5.3
Jaipur,Surat,103.65496072768704,Express,1,2.0
Delhi,Pune,79.68412872987017,Standard,4,4.8
Surat,Kolkata,144.36537534667374,Express,5,4.1
Surat,Bangalore,25.27959208311331,Express,3,2.5
Mumbai,Delhi,147.18828311003531,Air,2,2.7
Jaipur,Chennai,142.73875664909392,Ocean,2,6.6
Surat,Jaipur,33.2580631807558,Express,1,1.5
Hyderabad,Delhi,147.18608659596302,Standard,2,4.5
Delhi,Mumbai,144.04027285861434,Express,1,2.9
Surat,Ahmedabad,116.0768117337712,Standard,5,4.5
Mumbai,Ahmedabad,117.31165167185374,Ocean,1,4.9
Jaipur,Kolkata,1.8512511273541805,Standard,3,4.0
Surat,Kolkata,33.70034266865142,Standard,1,4.4
Hyderabad,Kolkata,37.248212176269874,Express,3,2.1
Surat,Chennai,43.688298366920264,Standard,2,3.5
Jaipur,Pune,56.07274792715031,Standard,4,4.7
Bangalore,Chennai,142.66382487813098,Express,5,4.0
Delhi,Kolkata,127.16711432441798,Ocean,1,5.6
Chennai,Kolkata,4.614118178492086,Air,0,1.0
Jaipur,Chennai,87.45253280188443,Express,2,2.7
Kolkata,Bangalore,49.28759542433209,Air,4,2.6
Pune,Jaipur,60.440793489720484,Air,6,1.2
Surat,Chennai,74.88220789584227,Standard,4,4.5
Pune,Surat,54.97095864502069,Standard,2,2.5
Kolkata,Mumbai,61.70710473664424,Air,6,1.9
Ahmedabad,Jaipur,98.3702776864602,Standard,0,3.0
Mumbai,Ahmedabad,7.287790579569536,Standard,4,3.9
Kolkata,Surat,145.97518536436377,Standard,5,4.7
Kolkata,Chennai,34.94729098654381,Standard,6,3.4
Bangalore,Kolkata,111.4135008803279,Air,6,1.4
Surat,Delhi,134.45809954875426,Air,2,1.6
Hyderabad,Chennai,147.73633121299014,Air,4,2.8
Hyderabad,Kolkata,22.865416704279404,Standard,6,4.1
Delhi,Surat,40.69258799670008,Express,5,3.2
Jaipur,Mumbai,90.4323049553237,Standard,0,3.8
Mumbai,Delhi,106.4192097751732,Standard,0,3.6
Jaipur,Ahmedabad,24.274238059169065,Standard,6,3.2
Pune,Ahmedabad,127.64550640674523,Standard,1,3.6
Jaipur,Surat,52.128621860610735,Standard,3,3.5
Pune,Mumbai,47.14161103879956,Express,3,2.1
Chennai,Delhi,2.901248814660419,Air,2,1.0
Chennai,Jaipur,105.87821600148557,Air,0,1.9
Mumbai,Delhi,81.33981778639908,Express,4,3.7
Bangalore,Chennai,59.7847754574995,Standard,1,3.1
Jaipur,Chennai,101.73428566242221,Express,1,3.0
Kolkata,Jaipur,37.944950869478596,Express,2,2.5
Delhi,Ahmedabad,135.96001554194845,Standard,3,3.4
Mumbai,Pune,50.440469867481,Air,5,1.9
Kolkata,Pune,37.446167421878094,Standard,1,4.5
Kolkata,Delhi,31.207510567465388,Standard,0,3.3
Chennai,Pune,110.15626860056953,Standard,6,4.5
Ahmedabad,Chennai,42.038990025411984,Standard,1,3.5
Jaipur,Surat,2.2163586325319873,Express,1,1.5
Kolkata,Delhi,105.83088699010307,Express,2,2.4
Mumbai,Ahmedabad,40.009301342216574,Standard,0,3.2
Ahmedabad,Hyderabad,145.29633108913387,Express,6,3.4
Hyderabad,Chennai,44.944973150946375,Standard,3,2.6
Delhi,Hyderabad,2.7590472900640175,Ocean,6,5.3
Surat,Jaipur,106.14116554686709,Express,0,1.8
Delhi,Kolkata,142.03669247404764,Standard,1,4.5
Kolkata,Pune,140.88903584709448,Standard,5,5.1
Mumbai,Delhi,58.149220173414385,Ocean,0,6.2
Chennai,Bangalore,143.65836175503068,Standard,4,5.2
Hyderabad,Pune,15.73301858050405,Standard,5,4.0
Delhi,Chennai,133.56352530705524,Standard,0,4.1
Jaipur,Bangalore,88.62337142796223,Express,0,2.5
Jaipur,Delhi,107.25088214502995,Standard,0,2.9
Surat,Mumbai,101.09431445541293,Standard,6,2.5
Surat,Delhi,120.86100261510157,Air,2,2.1
Bangalore,Pune,111.56078330335689,Air,5,2.4
Ahmedabad,Bangalore,115.72600837037997,Express,4,4.2
Mumbai,Delhi,134.35424032839882,Express,2,3.8
Kolkata,Delhi,94.7219593086956,Standard,3,4.1
Delhi,Hyderabad,117.70611012405864,Express,6,3.3
Hyderabad,Surat,30.564259752678783,Express,6,1.8
Chennai,Mumbai,114.7838888472879,Express,1,2.4
Jaipur,Mumbai,138.64201712864707,Standard,4,5.4
Chennai,Bangalore,17.00956357995985,Standard,3,2.7
Ahmedabad,Pune,38.604896212774904,Air,1,1.3
Pune,Ahmedabad,142.94584504187466,Standard,1,4.0
Mumbai,Ahmedabad,35.15164674825783,Standard,4,4.3
Bangalore,Ahmedabad,29.482528656565457,Air,1,1.0
Pune,Mumbai,52.04482230086073,Express,5,3.5
Kolkata,Ahmedabad,27.29836173302247,Express,6,1.8
Pune,Mumbai,111.2236092597084,Air,4,2.6
Hyderabad,Pune,12.991373457848118,Standard,2,3.4
Surat,Bangalore,36.60975783440143,Standard,3,3.0
Surat,Pune,9.130957804155022,Standard,2,2.6
Hyderabad,Jaipur,92.63692264589575,Express,6,2.7
Bangalore,Jaipur,105.4708413791835,Standard,1,4.5
Delhi,Chennai,82.22944563734367,Express,4,3.4
Mumbai,Hyderabad,18.021983899194897,Standard,1,2.9
Mumbai,Ahmedabad,17.58572261469793,Air,2,1.0
Kolkata,Mumbai,3.209544136336595,Air,0,1.0
Bangalore,Hyderabad,33.674118887263745,Air,0,1.4
Ahmedabad,Mumbai,70.02575962094633,Air,0,1.7
Bangalore,Chennai,43.18356262771748,Express,4,2.8
Bangalore,Hyderabad,61.75601584821939,Express,1,1.8
Bangalore,Delhi,10.512554997778093,Air,3,1.2
Chennai,Surat,147.26524770691066,Express,4,3.7
Hyderabad,Chennai,149.5787619084911,Express,4,3.4
Ahmedabad,Pune,55.75134281430259,Express,3,1.9
Surat,Delhi,99.42180111577855,Express,3,2.2
Ahmedabad,Surat,87.36175645957887,Express,1,2.1
Kolkata,Ahmedabad,101.7822755161092,Air,2,2.1
Pune,Surat,52.370917630316484,Standard,1,3.5
Mumbai,Ahmedabad,91.00905774738429,Express,1,2.2
Hyderabad,Pune,58.238692926146086,Express,0,2.3
Ahmedabad,Delhi,64.015201008779,Ocean,3,5.2
Surat,Delhi,20.480761920872443,Express,6,2.5
Delhi,Mumbai,41.155932893058086,Express,6,2.7
Mumbai,Hyderabad,104.3488233546123,Standard,3,3.8
Pune,Hyderabad,9.939473792645002,Air,6,1.1
Hyderabad,Jaipur,13.713549574185548,Express,3,2.2
Mumbai,Jaipur,5.156789372611964,Standard,5,4.4
Kolkata,Jaipur,128.78899894053998,Air,0,1.8
Ahmedabad,Jaipur,49.13094744508129,Ocean,4,5.6
Mumbai,Pune,106.1722594391909,Ocean,2,4.4
Chennai,Bangalore,149.6454304616224,Standard,6,3.2
Bangalore,Kolkata,133.8107743478105,Air,5,2.5
Kolkata,Bangalore,2.853565492853709,Standard,1,3.1
Pune,Bangalore,140.79285470679253,Express,4,4.2
Surat,Bangalore,87.3520817932828,Ocean,6,6.0
Jaipur,Chennai,85.63793038375195,Air,2,2.0
Delhi,Ahmedabad,92.96979527836875,Express,4,3.8
Chennai,Pune,89.17715374640049,Standard,2,3.9
Delhi,Ahmedabad,129.61439248384409,Standard,2,3.9
Jaipur,Surat,97.47152403693792,Standard,2,3.1
Mumbai,Ahmedabad,90.09566636284595,Standard,3,3.3
Mumbai,Bangalore,3.3621577655270833,Air,6,1.0
Ahmedabad,Hyderabad,103.01223116857976,Ocean,3,4.5
Delhi,Hyderabad,125.15189666236468,Express,5,3.7
Surat,Ahmedabad,14.688811969468258,Express,3,1.4
Mumbai,Kolkata,132.2054643431288,Air,5,2.8
Pune,Jaipur,29.899710950467327,Air,6,1.0
Kolkata,Mumbai,93.58326477299939,Ocean,6,6.6
Kolkata,Chennai,52.45230882256456,Express,3,2.5
Bangalore,Delhi,11.119715912078318,Standard,1,3.9
Chennai,Delhi,40.65004403431956,Standard,3,4.5
Kolkata,Surat,145.18033905779953,Express,6,2.2
Ahmedabad,Jaipur,33.34616516351436,Standard,1,2.6
Chennai,Hyderabad,25.93225488773758,Air,1,1.0
Hyderabad,Jaipur,23.66133401594468,Standard,1,3.5
Kolkata,Pune,117.19312601963847,Standard,2,4.8
Pune,Mumbai,66.54110049983721,Ocean,1,3.5
Jaipur,Delhi,100.24824441053006,Air,6,1.0
Surat,Pune,126.09615772666038,Ocean,0,3.7
Jaipur,Hyderabad,125.81544795172918,Standard,2,4.9
Delhi,Ahmedabad,104.93032846876599,Express,5,3.5
Jaipur,Hyderabad,34.859095506743955,Express,0,2.6
Hyderabad,Pune,128.27816578893302,Standard,2,3.4
Delhi,Pune,90.77572188977155,Express,6,2.3
Ahmedabad,Surat,117.95364397760453,Standard,1,3.0
Mumbai,Hyderabad,26.68090944948781,Express,0,1.6
Kolkata,Chennai,37.82550843466441,Standard,4,5.2
Mumbai,Kolkata,56.791278024500095,Standard,3,4.7
Mumbai,Delhi,53.00729840864274,Standard,1,3.6
Surat,Pune,1.4620641187709589,Air,4,2.0
Pune,Delhi,114.18343459652952,Express,5,4.2
Kolkata,Hyderabad,7.295148815151496,Express,2,1.7
Chennai,Surat,70.51536279710511,Air,4,1.6
Hyderabad,Mumbai,119.50310666287885,Air,0,2.4
Mumbai,Surat,91.44376525116186,Standard,5,4.5
Surat,Bangalore,112.74006255705282,Standard,0,4.6
Mumbai,Hyderabad,85.08434244872896,Ocean,5,5.3
Bangalore,Pune,13.588525272153202,Standard,2,2.5
Ahmedabad,Mumbai,50.16473285662458,Standard,2,3.5
Hyderabad,Bangalore,29.250329457027306,Standard,5,4.5
Pune,Kolkata,132.78584009555266,Air,1,1.8
Chennai,Mumbai,106.0838013020117,Express,5,3.8
Bangalore,Chennai,21.767158346633906,Standard,3,2.3
Ahmedabad,Mumbai,140.35493477236062,Standard,1,3.2
Chennai,Pune,9.740364873038784,Standard,3,2.7
Jaipur,Delhi,28.814315973784492,Standard,5,3.1
Surat,Jaipur,112.8009819746294,Air,1,1.5
Bangalore,Mumbai,1.5282553518375726,Standard,4,3.6
Surat,Delhi,128.49180860255464,Standard,3,3.9
Pune,Mumbai,66.28867795315512,Air,2,1.5
Surat,Kolkata,64.77866415708334,Air,5,2.4
Chennai,Pune,102.48189765346443,Ocean,5,6.0
Chennai,Surat,25.07862659729237,Standard,4,4.2
Pune,Chennai,87.42185728451207,Standard,2,3.6
Hyderabad,Jaipur,98.72605948599904,Air,1,1.9
Ahmedabad,Pune,38.463696902592574,Air,1,1.1
Kolkata,Ahmedabad,54.550439113728764,Standard,5,5.6
Bangalore,Ahmedabad,26.29231960348113,Express,6,2.3
Hyderabad,Surat,5.250883411420005,Air,6,1.0
Hyderabad,Jaipur,148.42004898405492,Express,0,2.8
Surat,Hyderabad,134.71266319320392,Air,5,2.0
Ahmedabad,Mumbai,49.56283267824299,Standard,0,2.8
Hyderabad,Mumbai,54.071031172415225,Ocean,2,4.4
Hyderabad,Mumbai,41.72573196397155,Standard,3,2.5
Hyderabad,Kolkata,140.09553873871977,Express,0,3.2
Surat,Chennai,37.84093828575471,Express,1,2.2
Delhi,Kolkata,84.5472272541465,Air,4,2.2
Bangalore,Chennai,11.982055723006019,Standard,3,2.2
Bangalore,Jaipur,48.28798226616335,Express,6,2.2
Chennai,Pune,101.535527303059,Express,6,2.4
Chennai,Jaipur,23.94349944486245,Air,5,1.9
Delhi,Chennai,35.09140513833878,Express,2,2.2
Jaipur,Pune,33.45667763469013,Air,3,1.2
Jaipur,Bangalore,14.160428676631176,Standard,1,3.9
Kolkata,Hyderabad,64.55445662539492,Air,2,1.5
Hyderabad,Jaipur,126.77755340898854,Express,3,3.1
Pune,Hyderabad,38.049805498485995,Air,1,1.0
Chennai,Pune,49.11907384329359,Standard,2,3.4
Surat,Mumbai,104.65591915979391,Standard,0,2.9
Hyderabad,Jaipur,120.91179143537387,Ocean,3,6.5
Hyderabad,Ahmedabad,40.25630336950176,Ocean,2,4.1
Jaipur,Surat,27.586900217987377,Express,6,1.2
Kolkata,Chennai,82.1955519883546,Express,3,2.6
Jaipur,Surat,103.71565542570526,Standard,6,3.2
Jaipur,Surat,99.42694305527151,Express,1,2.3
Kolkata,Hyderabad,142.26360489961687,Standard,0,4.3
Delhi,Surat,63.234293729618145,Standard,2,3.4
Bangalore,Hyderabad,109.80802299601012,Ocean,0,4.9
Surat,Chennai,146.08316179689385,Express,2,4.0
Ahmedabad,Pune,20.22881528378228,Express,6,2.2
Ahmedabad,Mumbai,33.656405739751634,Standard,3,2.8
Kolkata,Ahmedabad,32.06332841242659,Air,4,1.8
Chennai,Hyderabad,109.2656199186517,Express,6,1.8
Surat,Kolkata,120.91213323034795,Air,3,1.9
Chennai,Surat,40.592067977864545,Standard,5,4.5
Hyderabad,Chennai,87.93337543748787,Standard,1,3.3
Hyderabad,Chennai,132.9698732676207,Air,3,2.2
Jaipur,Chennai,101.12727357122694,Air,1,1.8
Kolkata,Chennai,98.6296859780227,Express,5,3.2
Delhi,Surat,23.852125435624593,Ocean,2,5.3
Surat,Bangalore,86.88215401253716,Air,2,1.0
Delhi,Jaipur,84.85265659433814,Air,5,1.6
Pune,Kolkata,64.72861815257819,Standard,2,4.6
Surat,Delhi,38.410825490957194,Express,2,2.1
Mumbai,Hyderabad,114.92182289677709,Standard,3,3.5
Surat,Mumbai,141.61727837973044,Air,1,2.2
Hyderabad,Chennai,41.75044280989175,Air,4,2.4
Mumbai,Jaipur,112.18820093578982,Standard,4,4.8
Hyderabad,Pune,18.740108329744913,Air,2,1.0
Surat,Jaipur,139.36450270191207,Standard,3,4.4
Surat,Jaipur,93.59847620277857,Air,3,2.1
Bangalore,Kolkata,26.609754291501268,Standard,6,3.7
Jaipur,Delhi,8.037307653530275,Air,3,1.1
Kolkata,Delhi,19.559109180966807,Air,1,1.0
Hyderabad,Jaipur,127.81335073598075,Ocean,5,7.8
Chennai,Jaipur,118.93258362285057,Express,3,3.1
Chennai,Delhi,87.388715846283,Standard,4,5.0
Chennai,Hyderabad,95.23988416494659,Express,6,1.9
Hyderabad,Mumbai,99.92587035649134,Express,6,2.4
Mumbai,Surat,69.37013956010662,Express,4,2.8
Chennai,Ahmedabad,109.476410415721,Air,6,2.0
Hyderabad,Ahmedabad,122.38381149803871,Air,3,1.0
Bangalore,Hyderabad,77.41196849711417,Standard,0,3.9
Kolkata,Surat,58.790012070516546,Express,3,2.1
Pune,Ahmedabad,148.10675570764212,Express,4,3.6
Surat,Kolkata,46.20872163837002,Express,4,3.8
Chennai,Pune,89.0490549737833,Express,0,2.0
Chennai,Kolkata,113.14408054360972,Air,5,2.9
Bangalore,Pune,14.328815471875085,Air,4,2.7
Hyderabad,Bangalore,34.29196291990348,Express,1,1.3
Bangalore,Ahmedabad,88.04177745459863,Express,3,3.0
Bangalore,Ahmedabad,35.44424840949326,Express,2,2.3
Hyderabad,Delhi,74.97042656043234,Express,5,4.1
Mumbai,Chennai,121.58370083528345,Express,5,4.1
Ahmedabad,Pune,96.32434645076428,Express,0,2.6
Bangalore,Hyderabad,79.69223793320096,Air,0,1.7
Jaipur,Hyderabad,45.80111729381348,Ocean,3,6.0
Surat,Hyderabad,82.7955306768896,Air,1,1.2
Jaipur,Surat,9.774496162502837,Standard,3,2.5
Chennai,Jaipur,147.87789546710576,Standard,2,4.7
Kolkata,Pune,97.41090358677299,Standard,6,4.9
Mumbai,Bangalore,30.047063478373957,Standard,0,2.9
Pune,Delhi,60.518535973811964,Standard,0,3.9
Chennai,Mumbai,93.18530044868754,Express,3,2.1
Mumbai,Ahmedabad,89.48684504155054,Air,2,1.3
Chennai,Delhi,79.73056598270237,Express,5,3.6
Jaipur,Delhi,26.226861851667653,Air,2,1.0
Chennai,Hyderabad,12.552003072855461,Ocean,1,3.7
Pune,Surat,124.35158130537913,Standard,2,2.9
Pune,Mumbai,48.80340539911742,Ocean,1,3.4
Hyderabad,Pune,90.6984623336992,Air,2,2.5
Kolkata,Surat,134.31226068326126,Standard,3,4.8
Hyderabad,Ahmedabad,147.3869302022778,Standard,6,4.3
Kolkata,Delhi,96.77150862741823,Standard,5,4.5
Delhi,Chennai,28.79790506444341,Express,5,3.2
Surat,Chennai,30.312033864900982,Standard,1,2.9
Ahmedabad,Hyderabad,33.117062274194346,Ocean,1,5.1
Pune,Ahmedabad,90.96088302181049,Standard,6,3.9
Mumbai,Surat,3.6426554555694644,Air,4,2.3
Surat,Pune,56.384312275616864,Express,2,2.0
Bangalore,Chennai,111.47288395645428,Standard,2,3.3
Bangalore,Chennai,57.726223010254564,Air,3,1.0
Chennai,Bangalore,9.775191835004867,Standard,6,2.6
Jaipur,Kolkata,7.7798798357895,Standard,5,4.4
Delhi,Surat,135.46318630069405,Express,3,2.6
Jaipur,Delhi,25.898117446249064,Standard,1,2.9
Jaipur,Chennai,54.041887621107094,Ocean,6,6.7
Jaipur,Bangalore,50.0064001300404,Air,0,1.0
Ahmedabad,Chennai,87.15305503560643,Standard,0,4.7
Pune,Kolkata,14.996367809331,Standard,6,3.9
Delhi,Bangalore,88.36070423398812,Standard,6,4.0
Bangalore,Chennai,49.07595776379287,Express,5,2.2
Hyderabad,Jaipur,60.200220739783774,Express,6,2.2
Bangalore,Delhi,121.66499847371217,Standard,3,4.6
Mumbai,Chennai,78.52170705961251,Standard,5,4.8
Delhi,Chennai,69.21686730916774,Express,5,3.5
Pune,Hyderabad,9.346972243599502,Express,2,1.1
Pune,Ahmedabad,85.98250273242908,Express,4,3.0
Jaipur,Surat,31.643150806273432,Standard,6,2.0
Delhi,Ahmedabad,36.94838968767184,Express,6,1.7
Pune,Delhi,10.838458373915934,Air,2,1.4
Chennai,Pune,49.91886984479048,Air,0,1.0
Kolkata,Jaipur,91.71113434441708,Express,6,2.9
Mumbai,Surat,27.821299315121667,Standard,0,2.5
Hyderabad,Surat,36.76545077803686,Standard,2,3.4
Pune,Kolkata,71.011598867214,Standard,1,4.1
Mumbai,Kolkata,61.401145869818436,Express,5,3.0
Mumbai,Bangalore,133.65343909154544,Express,2,3.0
Pune,Bangalore,91.94113969880387,Standard,0,3.0
Delhi,Jaipur,37.40512562556207,Standard,4,3.8
Hyderabad,Kolkata,64.26171221265824,Express,2,1.7
Ahmedabad,Chennai,54.37613610829402,Express,3,2.4
Ahmedabad,Surat,46.6659401647675,Standard,0,2.7
Chennai,Delhi,132.94414232686503,Air,3,2.4
Surat,Jaipur,132.02298414300438,Standard,5,4.1
Ahmedabad,Surat,114.12082897183373,Standard,3,2.9
Pune,Ahmedabad,146.4958729867742,Express,6,2.0
Kolkata,Ahmedabad,23.1299901038596,Standard,3,3.2
Pune,Mumbai,27.777477077547264,Ocean,1,3.1
Hyderabad,Bangalore,47.17236561708484,Express,5,3.0
Chennai,Hyderabad,35.2175912897508,Express,2,2.1
Ahmedabad,Surat,55.84971175984422,Air,6,1.2
Bangalore,Ahmedabad,21.902622992773352,Express,3,1.4
Jaipur,Hyderabad,16.79753553831884,Standard,3,2.8
Chennai,Bangalore,131.38555323418652,Standard,4,4.6
Chennai,Surat,136.8168849885707,Standard,5,5.5
Jaipur,Pune,75.33660795590927,Express,1,2.0
Bangalore,Pune,1.2683743240412653,Express,4,2.2
Hyderabad,Jaipur,35.725616253151436,Ocean,2,5.3
Pune,Surat,147.99118556010436,Express,5,3.7
Chennai,Bangalore,131.0199504787729,Standard,6,3.4
Hyderabad,Ahmedabad,57.81787258820971,Standard,2,4.1
Surat,Kolkata,95.58907767969943,Express,4,4.8
Bangalore,Hyderabad,147.1956188195916,Ocean,6,5.3
Bangalore,Kolkata,70.58408713576524,Air,4,2.8
Ahmedabad,Chennai,17.33227474611457,Express,5,2.9
Delhi,Pune,52.794511240234996,Air,6,1.0
Jaipur,Delhi,116.43804185949041,Standard,5,4.0
Chennai,Mumbai,33.61683218090931,Standard,6,2.8
Delhi,Bangalore,66.37940007193188,Air,6,1.0
Jaipur,Hyderabad,9.937921426590986,Standard,1,3.3
Ahmedabad,Chennai,63.61773896516137,Air,2,1.1
Kolkata,Delhi,97.48769352730521,Express,0,2.7
Hyderabad,Mumbai,149.3623005816728,Express,3,2.9
Bangalore,Surat,85.82884140338147,Express,1,2.1
Hyderabad,Mumbai,108.74236372155173,Ocean,0,5.3
Mumbai,Jaipur,46.50157060178165,Standard,2,3.9
Surat,Jaipur,112.53216300026132,Ocean,5,5.7
Delhi,Ahmedabad,112.66398871605367,Standard,0,4.3
Mumbai,Hyderabad,103.13383448496626,Air,0,1.4
Delhi,Ahmedabad,100.90236756936943,Standard,1,3.8
Ahmedabad,Delhi,148.04094383555048,Air,5,3.0
Surat,Mumbai,133.03212773296443,Standard,1,3.6
Jaipur,Bangalore,18.72098551631685,Standard,3,3.4
Ahmedabad,Hyderabad,148.78743479415002,Ocean,0,6.0
Pune,Bangalore,54.80928306163548,Express,2,1.5
Chennai,Bangalore,49.858314572182856,Standard,6,3.3
Surat,Mumbai,47.53702188581222,Express,6,1.3
Ahmedabad,Hyderabad,107.83093729554523,Standard,0,4.0
Hyderabad,Kolkata,26.195538564320675,Express,4,2.8
Kolkata,Pune,2.4777075293414508,Express,0,2.0
Mumbai,Surat,120.54570454571102,Ocean,4,6.1
Pune,Delhi,56.86956268475397,Standard,5,5.5
Delhi,Bangalore,46.89111807462986,Express,5,3.0
Hyderabad,Surat,97.00738628337308,Standard,4,5.1
Hyderabad,Mumbai,6.4518101971401975,Standard,6,2.6
Surat,Mumbai,6.943466287774447,Standard,2,2.3
Pune,Hyderabad,57.55166661681568,Air,1,1.3
Bangalore,Chennai,29.206404668635493,Standard,0,3.3
Surat,Delhi,138.64891183242963,Air,4,3.0
Chennai,Pune,53.715687133860754,Standard,1,3.6
Mumbai,Delhi,29.904885498267046,Standard,1,4.1
Bangalore,Jaipur,88.18351126509859,Express,5,3.5
Delhi,Bangalore,57.044565028880044,Express,4,3.8
Jaipur,Pune,62.14878984756482,Standard,1,3.3
Kolkata,Hyderabad,58.32768268675606,Standard,5,4.6
Ahmedabad,Mumbai,13.919045333743492,Ocean,1,3.5
Ahmedabad,Surat,51.75442523841488,Standard,1,2.6
Ahmedabad,Kolkata,82.2282511021481,Air,1,1.0
Chennai,Hyderabad,90.10626243436195,Standard,5,4.4
Mumbai,Kolkata,142.83333577253092,Air,6,1.9
Kolkata,Ahmedabad,111.71382550167172,Ocean,0,6.1
Surat,Mumbai,67.00543870771736,Express,1,1.9
Mumbai,Delhi,47.172686626065,Air,0,1.5
Pune,Bangalore,147.87235331306832,Air,5,3.5
Ahmedabad,Hyderabad,59.560474009591,Standard,1,3.7
Hyderabad,Jaipur,112.46999105362958,Standard,3,4.2
Surat,Pune,72.96108278197796,Standard,3,2.8
Bangalore,Kolkata,79.93784634702793,Standard,1,3.8
Surat,Mumbai,106.23819732989725,Standard,1,2.2
Surat,Kolkata,31.29401536360577,Standard,1,3.8
Pune,Mumbai,125.94540497054193,Express,3,2.2
Chennai,Bangalore,74.10816437618406,Air,3,1.0
Hyderabad,Chennai,18.34746119506042,Standard,2,2.5
Hyderabad,Kolkata,59.348510281477594,Express,2,2.6
Kolkata,Ahmedabad,127.20837114168309,Standard,2,4.4
Surat,Kolkata,106.13731728463556,Express,6,2.7
Surat,Kolkata,112.32840346656066,Air,5,2.5
Ahmedabad,Jaipur,110.94215468758158,Standard,6,3.7
Pune,Delhi,8.397589611525937,Air,0,1.0
Bangalore,Chennai,72.59996301219076,Standard,1,2.9
Hyderabad,Surat,145.48792026275083,Air,1,1.5
Mumbai,Bangalore,27.97580743363122,Standard,2,3.7
Jaipur,Delhi,79.5341622963967,Standard,4,4.7
Chennai,Hyderabad,120.87357240537632,Standard,4,4.7
Hyderabad,Delhi,41.87474272672063,Express,1,1.2
Pune,Chennai,138.43544837073404,Express,0,3.1
Hyderabad,Ahmedabad,6.619624683964635,Standard,2,3.2
Delhi,Pune,73.01018913484417,Standard,4,5.7
Pune,Jaipur,71.57018537564461,Air,3,1.5
Jaipur,Chennai,125.7021416830068,Standard,2,4.8
Surat,Jaipur,18.32196120466572,Standard,3,2.7
Ahmedabad,Pune,18.136886302395204,Standard,0,2.6
Mumbai,Hyderabad,6.468418618280808,Express,1,1.9
Hyderabad,Delhi,50.19779048006759,Standard,4,4.5
Pune,Chennai,148.99314686624712,Air,1,2.2
Chennai,Mumbai,90.31842632627306,Air,3,1.7
Bangalore,Ahmedabad,40.14867628102595,Standard,3,3.9
Ahmedabad,Delhi,8.90553208022035,Express,0,1.2
Hyderabad,Bangalore,51.819685615135015,Air,2,1.2
Surat,Delhi,2.8962093900409065,Ocean,4,6.0
Kolkata,Ahmedabad,139.91872295154116,Express,6,3.5
Ahmedabad,Surat,61.25927221781579,Air,4,2.5
Jaipur,Kolkata,47.77416082321785,Air,6,1.0
Pune,Jaipur,60.65477108300892,Standard,6,3.7
Mumbai,Kolkata,34.25553804651906,Express,4,3.1
Pune,Kolkata,70.54927069137463,Standard,2,3.9
Chennai,Jaipur,85.02968299300443,Standard,0,4.4
Surat,Kolkata,45.620500764572704,Standard,0,4.3
Hyderabad,Jaipur,18.551622066553676,Ocean,1,5.2
Pune,Hyderabad,41.69723305822218,Standard,0,3.2
Hyderabad,Kolkata,60.16935201652243,Standard,1,3.4
Hyderabad,Chennai,137.81897961419241,Standard,3,3.7
Chennai,Hyderabad,65.46237901402206,Air,1,1.4
Bangalore,Surat,49.26996579364926,Air,3,1.0
Delhi,Kolkata,45.3394449222234,Express,6,2.2
Surat,Mumbai,60.297461234888495,Standard,2,3.6
Surat,Mumbai,51.17224391459308,Air,3,1.5
Mumbai,Surat,88.00187583597953,Standard,0,3.5
Ahmedabad,Bangalore,77.4161955456498,Air,0,2.0
Surat,Jaipur,119.77179986049035,Air,3,1.7
Chennai,Bangalore,104.72635501640738,Standard,0,3.4
Delhi,Ahmedabad,64.31532015486589,Standard,4,4.8
Surat,Pune,24.187981559890943,Standard,6,2.6
Kolkata,Hyderabad,43.98608970762158,Express,4,3.6
Chennai,Kolkata,107.44946206820896,Ocean,3,6.9
Pune,Surat,25.344657441657503,Standard,1,1.9
Pune,Kolkata,67.81032485755628,Standard,2,3.9
Bangalore,Hyderabad,14.955836688241288,Air,6,1.4
Mumbai,Surat,7.535227729272825,Standard,5,3.7
Chennai,Jaipur,64.53859418504251,Standard,3,3.7
